# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9,3.3,0.0,0,3.0,0,0.0,0.0,0.0
 0.08780674187431314,1.9115650358778733,3.3,0.0,0.26342022562293943,3.0,0,0.0,0.0,0.0
 0.12434170735761133,1.9231912902829087,3.3,0.0,0.373025122072834,3.000000000000001,0,0.0,0.0,0.0
 0.1524868416699292,1.934878355323705,3.3,0.0,0.4574605250097876,2.999999999999999,0,0.0,0.0,0.0
 0.1763062167723345,1.94662582310886,3.3,0.0,0.5289186503170035,3.0,0,0.0,0.0,0.0
 0.19737153754104286,1.9584332857469728,3.3,0.0,0.5921146126231286,3.0,0,0.0,0.0,0.0
 0.21648762142694072,1.9703003353466415,3.3,0.0,0.6494628642808221,2.999999999999997,0,0.0,0.0,0.0
 0.234131820443762,1.982226564016465,3.3,0.0,0.7023954613312859,3.0000000000000018,0,0.0,0.0,0.0
 0.2506146628658443,1.994211563865041,3.3,0.0,0.7518439885975327,2.9999999999999916,0,0.0,0.0,0.0
 0.26615149445502995,2.0062549270009686,3.3,0.0,0.7984544833650896,2.9999999999999964,0,0.0,0.0,0.0
 0.28089884956789035,2.0183562455328463,3.3,0.0,0.8426965487036708,3.0,0,0.0,0.0,0.0
 0.29497470125337016,2.0305151115692723,3.3,0.0,0.8849241037601103,3.000000000000004,0,0.0,0.0,0.0
 0.308470546642458,2.042731117218845,3.3,0.0,0.9254116399273739,3.000000000000004,0,0.0,0.0,0.0
 0.3214590223653847,2.055003854590163,3.3,0.0,0.964377067096154,3.0,0,0.0,0.0,0.0
 0.33399891795416103,2.0673329157918254,3.3,0.0,1.001996753862483,3.0,0,0.0,0.0,0.0
 0.3461385974167284,2.07971789293243,3.3,0.0,1.038415792250185,2.9999999999999956,0,0.0,0.0,0.0
 0.3579184060840077,2.092158378120575,3.3,0.0,1.0737552182520231,3.000000000000014,0,0.0,0.0,0.0
 0.36937240779901165,2.104653963464859,3.3,0.0,1.108117223397035,2.999999999999995,0,0.0,0.0,0.0
 0.3805296668889134,2.117204241073881,3.3,0.0,1.1415890006667402,3.0000000000000098,0,0.0,0.0,0.0
 0.3914152126631765,2.1298088030562394,3.3,0.0,1.1742456379895296,3.0,0,0.0,0.0,0.0
 0.40205077749005164,2.1424672415205324,3.3,0.0,1.2061523324701549,2.9999999999999893,0,0.0,0.0,0.0
 0.4124553701718194,2.1551791485753586,3.3,0.0,1.237366110515458,3.0,0,0.0,0.0,0.0
 0.4226457273961384,2.1679441163293163,3.3,0.0,1.2679371821884153,3.000000000000011,0,0.0,0.0,0.0
 0.43263667350407264,2.180761736891004,3.3,0.0,1.297910020512218,3.0000000000000058,0,0.0,0.0,0.0
 0.4424414103351395,2.1936316023690208,3.3,0.0,1.3273242310054185,2.999999999999989,0,0.0,0.0,0.0
 0.4520717530598908,2.206553304871964,3.3,0.0,1.3562152591796723,3.0,0,0.0,0.0,0.0
 0.46153832380307835,2.2195264365084326,3.3,0.0,1.384614971409235,3.0,0,0.0,0.0,0.0
 0.47085071192967726,2.2325505893870257,3.3,0.0,1.4125521357890318,3.0000000000000058,0,0.0,0.0,0.0
 0.4800176077439528,2.245625355616341,3.3,0.0,1.4400528232318586,3.000000000000012,0,0.0,0.0,0.0
 0.48904691479446505,2.258750327304977,3.3,0.0,1.4671407443833955,3.0000000000000187,0,0.0,0.0,0.0
 0.4979458448208554,2.271925096561533,3.3,0.0,1.4938375344625667,3.0000000000000187,0,0.0,0.0,0.0
 0.5067209985087827,2.2851492554946065,3.3,0.0,1.5201629955263485,2.999999999999981,0,0.0,0.0,0.0
 0.5153784345590445,2.2984223962127968,3.3,0.0,1.546135303677134,3.0,0,0.0,0.0,0.0
 0.523923729070496,2.3117441108247014,3.3,0.0,1.5717711872114883,3.0,0,0.0,0.0,0.0
 0.5323620268444647,2.3251139914389194,3.3,0.0,1.5970860805333942,2.9999999999999867,0,0.0,0.0,0.0
 0.540698085912431,2.3385316301640495,3.3,0.0,1.6220942577372932,3.0000000000000133,0,0.0,0.0,0.0
 0.5489363163480744,2.3519966191086894,3.3,0.0,1.6468089490442235,3.0,0,0.0,0.0,0.0
 0.5570808142340085,2.3655085503814384,3.3,0.0,1.6712424427020258,3.0000000000000138,0,0.0,0.0,0.0
 0.5651353915012433,2.379067016090895,3.3,0.0,1.6954061745037303,3.0000000000000138,0,0.0,0.0,0.0
 0.573103602237069,2.3926716083456565,3.3,0.0,1.7193108067112075,2.9999999999999862,0,0.0,0.0,0.0
 0.580988765958128,2.406321919254322,3.3,0.0,1.7429662978743843,2.999999999999986,0,0.0,0.0,0.0
 0.5887939882649907,2.4200175409254907,3.3,0.0,1.7663819647949728,3.0000000000000284,0,0.0,0.0,0.0
 0.5965221792287699,2.4337580654677606,3.3,0.0,1.7895665376863101,2.999999999999971,0,0.0,0.0,0.0
 0.6041760698062171,2.44754308498973,3.3,0.0,1.8125282094186517,3.0000000000000147,0,0.0,0.0,0.0
 0.6117582265350681,2.461372191599997,3.3,0.0,1.8352746796052046,3.0,0,0.0,0.0,0.0
 0.6192710647243052,2.4752449774071614,3.3,0.0,1.857813194172916,3.0,0,0.0,0.0,0.0
 0.6267168603230757,2.48916103451982,3.3,0.0,1.8801505809692278,3.0000000000000298,0,0.0,0.0,0.0
